episode_id,policy_model,checkpoint_variant,task,object,tote_placement,external_camera,created_ts_ns,utc_date,session_id,meta_source_path,meta_sha256,static_source_path,static_sha256,initial_item_count
000000000162,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,left,left,1774616490055760700,2026-03-27,,phail/v1.0/dataset/rollouts/000000000000/000000000162/meta.json,26f95495fa2a0d282624394fcd4452d49fb0d67e5d1679f4e1048255f1fb9031,phail/v1.0/dataset/rollouts/000000000000/000000000162/static.json,8b2b6546b0ddb049014ca364d902734ff25abce5e59d897612702f25008d8f6f,8
000000000163,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,right,left,1774616823071851315,2026-03-27,,phail/v1.0/dataset/rollouts/000000000000/000000000163/meta.json,ee35c3f93f283ff89d65d89cc3ca782415081266381ad11a9452a3f7172f9cc2,phail/v1.0/dataset/rollouts/000000000000/000000000163/static.json,4d27767d9b34856e4fc53cf16c06f327698636caa8f7a0e66d2219a2d32321fa,8
000000000164,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,left,left,1774616917891667995,2026-03-27,,phail/v1.0/dataset/rollouts/000000000000/000000000164/meta.json,b4b0a08ec5f4fd3d0242d6b0167980e3e8fb597aa0e0cbc6630080a9ed25a421,phail/v1.0/dataset/rollouts/000000000000/000000000164/static.json,d5cadb1ba8d7dae1d4d2eda29012903fecb8b2d6a176019248438071ed67ec4b,8
000000000165,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,right,left,1774617394798082330,2026-03-27,,phail/v1.0/dataset/rollouts/000000000000/000000000165/meta.json,546b35647cc8d45bba15c5a63c33e83854a28def2051e532c7bc2cd88551a7f5,phail/v1.0/dataset/rollouts/000000000000/000000000165/static.json,0511ce417182495acdd5fe9cc22834cf463656ef816d8696f5f0bce3dc6c76d9,8
000000000166,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,left,left,1774617449185643194,2026-03-27,,phail/v1.0/dataset/rollouts/000000000000/000000000166/meta.json,c707dfbca5ef0cf857d47817826cb4e880467c35c2beaefcf70fe569d5c5c7d6,phail/v1.0/dataset/rollouts/000000000000/000000000166/static.json,f4a74708f20781ec83695c4d3a7b430053fa53481ea95ca4bc494b3e519ab561,8
000000000167,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,right,left,1774617764386715481,2026-03-27,,phail/v1.0/dataset/rollouts/000000000000/000000000167/meta.json,2e6b24534113cc9f0400ef7c762d37997345d9a536ae19c36aa8db8ab5f2e6b3,phail/v1.0/dataset/rollouts/000000000000/000000000167/static.json,218c918a9b17c66ae6f0c1c692dfaf157a8aade6e9f43318c8b492c19d978861,8
000000000168,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,left,left,1774618139930957960,2026-03-27,,phail/v1.0/dataset/rollouts/000000000000/000000000168/meta.json,ba02729fc36ba75b845cb76a73d9f6f1bda8c60e0300c9d6b59f23d002fbc4d4,phail/v1.0/dataset/rollouts/000000000000/000000000168/static.json,f023a996aea2d56c6849d528d6d65c29b77c1804cba555526ee4d40dc2afa4d1,8
000000000169,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,left,right,1774618954001553912,2026-03-27,,phail/v1.0/dataset/rollouts/000000000000/000000000169/meta.json,4e98bd306c1b6d4d11dbd7aecf02cb0e9bbe2807f369b1be2df211b3189fa375,phail/v1.0/dataset/rollouts/000000000000/000000000169/static.json,0d99aa33b20c7fb0ea59ee91687eefbd50c54156c75d156b1177bbb95b42a198,8
000000000170,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,right,right,1774619306891825325,2026-03-27,,phail/v1.0/dataset/rollouts/000000000000/000000000170/meta.json,bb3c739191c3606881690a5c0fd664df83418c53f5a59db825ab88a30ed6adde,phail/v1.0/dataset/rollouts/000000000000/000000000170/static.json,6c424121619165af47f556d817d0d6e97c3313cbe040a046adc69cc4574843c2,8
000000000171,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,left,right,1774619820570910249,2026-03-27,,phail/v1.0/dataset/rollouts/000000000000/000000000171/meta.json,05aa0ee51240cc87ab36b22b80b84f636797047bcf0f0f31eb60f89480d69b94,phail/v1.0/dataset/rollouts/000000000000/000000000171/static.json,33305386651909ffe6e9b6c88511dfc8229a4512303eea86319e2e8a104a2220,8
000000000172,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,right,right,1774620545331576845,2026-03-27,,phail/v1.0/dataset/rollouts/000000000000/000000000172/meta.json,169e17b20c0101bceb050115bea1494f52b78fef5042e4103fa443619c1d737d,phail/v1.0/dataset/rollouts/000000000000/000000000172/static.json,819982f02f517f30a185bb996209907f3c614ff7d76fc137765f4172bd94c2a8,8
000000000173,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,left,right,1774620869999320585,2026-03-27,,phail/v1.0/dataset/rollouts/000000000000/000000000173/meta.json,25dc38d81392399a3b2c4927e9cf4699f3ef0b211272bbdd37b4b5cc64d9c8d1,phail/v1.0/dataset/rollouts/000000000000/000000000173/static.json,f9495da0d13ca659c6d954c5acefe8ea577c45888c08e987ef56d735a3069d9c,8
000000000174,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,right,right,1774621157532050449,2026-03-27,,phail/v1.0/dataset/rollouts/000000000000/000000000174/meta.json,0eaf493accd27e3f889bbb7340a3349287872fbb88b1139cdb28f11ea9b9a81d,phail/v1.0/dataset/rollouts/000000000000/000000000174/static.json,3b12fc6afbe75feb77091410a1d43f0ec96d531c221e5aeb52d87b0c57aad329,8
000000000175,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,left,right,1774621514183624242,2026-03-27,,phail/v1.0/dataset/rollouts/000000000000/000000000175/meta.json,e04125f07a8a438b59a6e2b6e6f08a0fdfe3647beae442f9f982038bf1696caf,phail/v1.0/dataset/rollouts/000000000000/000000000175/static.json,7050dc4b4e7dcb4c0972d91b5cc6b672e28e7f6251c3750a37a9567b70be9293,8
000000000176,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,right,right,1774621614451466002,2026-03-27,,phail/v1.0/dataset/rollouts/000000000000/000000000176/meta.json,98eeebcc4ed1d82f4f2c6ba096f1caefa5bac1310e532a15c7449c2526628eb0,phail/v1.0/dataset/rollouts/000000000000/000000000176/static.json,c32507e485433495f770726b27cc1e0f5f037d9c123e6793d7695997d1b05797,8
000000000177,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,left,right,1774621895479506346,2026-03-27,,phail/v1.0/dataset/rollouts/000000000000/000000000177/meta.json,6b65ebf6f5b9ae0338e520c381dca99bc1bcd6270071093ba3d97de6276e6444,phail/v1.0/dataset/rollouts/000000000000/000000000177/static.json,e164d126e784117ba2ef6ae36c35d5e9b751ac7ec54ff9b86161000994306327,8
000000000178,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,right,right,1774622326963659145,2026-03-27,,phail/v1.0/dataset/rollouts/000000000000/000000000178/meta.json,154c81aaabcf9f973a2ed5a64bb09881176ba7b6161cc5a6be3e2daa237ad8c4,phail/v1.0/dataset/rollouts/000000000000/000000000178/static.json,24fbda7f53fe558a7bd2eb47b376c1f1ea5ead3a76c584f73f6edb83ccc5fd0a,8
000000000179,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,left,right,1774623775583202570,2026-03-27,,phail/v1.0/dataset/rollouts/000000000000/000000000179/meta.json,7f50677824014c5341d06de2b6d9a0c475fd5027838976b8b6269a373802733b,phail/v1.0/dataset/rollouts/000000000000/000000000179/static.json,cc226d5408852f2e392d4a8b7d605cc7776f8c5bc3da85c0addfc4c687fbb80b,8
000000000180,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,right,right,1774624139608059830,2026-03-27,,phail/v1.0/dataset/rollouts/000000000000/000000000180/meta.json,70313f8dad82d1d7637da72af9f085dff3db03f965f8400261ec6ce8a6735299,phail/v1.0/dataset/rollouts/000000000000/000000000180/static.json,9f7d962ffbd3feb5d1734a3c7c6a4fa2679e2a44a101bb254ffcb650ce5fafd1,8
000000000181,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,left,right,1774624467033193678,2026-03-27,,phail/v1.0/dataset/rollouts/000000000000/000000000181/meta.json,57084bfab1cceb3e508acb9a9afd9fc8e677933bd76374445b436927b2375531,phail/v1.0/dataset/rollouts/000000000000/000000000181/static.json,b8b8ad733aeb19aef0dafbeace288e09410fbafb4952272e1a0d5b7ffb62d99e,8
000000000182,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,right,right,1774624770961476864,2026-03-27,,phail/v1.0/dataset/rollouts/000000000000/000000000182/meta.json,a889d808250cd9cdd7b722868f0e2be788cc15ee04dda9a3bc1394d29ce816e6,phail/v1.0/dataset/rollouts/000000000000/000000000182/static.json,fb210e34d6a441c6a92c42779939e0c8388d3a1b29109ae4b478c340833bfa68,8
000000000183,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,left,right,1774625071471604892,2026-03-27,,phail/v1.0/dataset/rollouts/000000000000/000000000183/meta.json,d70ed4a6e166d7d993036cdc50196b3721040542577765b1648d28ce862a1206,phail/v1.0/dataset/rollouts/000000000000/000000000183/static.json,543bf4fbd72226b532bd83baa1094e53c4f64de45dec1d650efdcad77ba0109e,8
000000000184,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,right,right,1774625357487633381,2026-03-27,,phail/v1.0/dataset/rollouts/000000000000/000000000184/meta.json,2233ce6466001be4c89794c0f537fd6c54ccbb15f3f8e6e019f77c9b0297659b,phail/v1.0/dataset/rollouts/000000000000/000000000184/static.json,3bc8f08e8536a0cf8921239a160137009bf625d510f3cfd27bb81ff61212ffc4,8
000000000185,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Towels,left,right,1774625653255204251,2026-03-27,,phail/v1.0/dataset/rollouts/000000000000/000000000185/meta.json,0db547ede9dd815e688c26a836531656c9a26e21a0cc372b103bdee1f16dde67,phail/v1.0/dataset/rollouts/000000000000/000000000185/static.json,5f5e2542fdec13e377b9fbcbbc9d699f556596591ba08a616e9112528c163f6c,8
000000000186,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,left,right,1774625849464435741,2026-03-27,,phail/v1.0/dataset/rollouts/000000000000/000000000186/meta.json,caab0946127f1116e0e80393040f150f81ecc27c8003174097fa525153b268ec,phail/v1.0/dataset/rollouts/000000000000/000000000186/static.json,bf20e433ec38899a1162237704d037df41048e40c49f7dc8bcd433b6dcb8aeaf,8
000000000187,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,right,right,1774626131999023641,2026-03-27,,phail/v1.0/dataset/rollouts/000000000000/000000000187/meta.json,20faef997a303ad0662cfe93aba65bef8bd1ff425b85b1cfdcbc1e6a15d323f2,phail/v1.0/dataset/rollouts/000000000000/000000000187/static.json,b96777351e1cda612fefb424d0e4f59712e7296d539dcf090c83a6e9458b8888,8
000000000188,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,left,right,1774626337180409881,2026-03-27,,phail/v1.0/dataset/rollouts/000000000000/000000000188/meta.json,98d4b27690a57ea5f0cd8982e764236f10106f8da01779fdc3b90a754e8826d5,phail/v1.0/dataset/rollouts/000000000000/000000000188/static.json,111ed3324cd75c61da0242fcefc3be33597077051c91c5ab476ca13d0015ced0,8
000000000189,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,right,right,1774626626139615002,2026-03-27,,phail/v1.0/dataset/rollouts/000000000000/000000000189/meta.json,b4e8847c7bd557a24fba48986526cf3a9ec3a1cf808c5212f50ad2657b34a92a,phail/v1.0/dataset/rollouts/000000000000/000000000189/static.json,b7aa237fe8cd709fca991b4b33780e38e07787ceef62a601e9bc407db9033c5a,8
000000000190,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,left,right,1774626690469501738,2026-03-27,,phail/v1.0/dataset/rollouts/000000000000/000000000190/meta.json,d679058afb3628181b149bbaf535e7405d623e4d477e30d02f7a21537aa201b0,phail/v1.0/dataset/rollouts/000000000000/000000000190/static.json,0b54613ee9cc3f8db361d0d21b8c06a13f7c7c0e6862d4395e0207ca565d0797,8
000000000191,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,right,right,1774627018830682050,2026-03-27,,phail/v1.0/dataset/rollouts/000000000000/000000000191/meta.json,8e9ce126f25f4273d488294667390fea954f84ffd486091f8ea362dd664da574,phail/v1.0/dataset/rollouts/000000000000/000000000191/static.json,3b81665d71de2d5a892cc6b1637b2a9e4ebc392642a1786bce254a8af3b93694,8
000000000192,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,left,right,1774627326377242967,2026-03-27,,phail/v1.0/dataset/rollouts/000000000000/000000000192/meta.json,c6d0d8e84471a02eda0aa07e130389cd2f3676eec10434cb4cd6f86e6b95438e,phail/v1.0/dataset/rollouts/000000000000/000000000192/static.json,97b3f035e970ea89cadd1ffa0c47d5c5c8ca01e1f1f74eaeb68ce9ff22f41fb1,8
000000000193,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,right,right,1774627677102336271,2026-03-27,,phail/v1.0/dataset/rollouts/000000000000/000000000193/meta.json,3bd3a348fdcaa3779ab60526eb43ed0d9301a91747cd83851d4e2a40e3df8f6f,phail/v1.0/dataset/rollouts/000000000000/000000000193/static.json,edf80175195e8083a571628ce17944f6da7a82f1a51c994a790d9aa8a6aedc56,8
000000000194,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,left,right,1774627961983332203,2026-03-27,,phail/v1.0/dataset/rollouts/000000000000/000000000194/meta.json,1bf6b281aa7e3f2599c9cb4ca5ce01b71de90b9442a76d6b01588fd126e2d908,phail/v1.0/dataset/rollouts/000000000000/000000000194/static.json,80b0a065f1f6181b1cc0bd6951f0fd4f1e05f1c3dcd5a46c52c020d5a286a369,8
000000000195,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,right,right,1774628253212947168,2026-03-27,,phail/v1.0/dataset/rollouts/000000000000/000000000195/meta.json,50889c49d236a425310c1017d1122ea7324724a1b6924bd91bcfaff1cb00d682,phail/v1.0/dataset/rollouts/000000000000/000000000195/static.json,3031408bc27c389c43b3a4ae0f19e1034df7e23739c857ae3064776efb6972b9,8
000000000196,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,left,right,1774628532690794705,2026-03-27,,phail/v1.0/dataset/rollouts/000000000000/000000000196/meta.json,f0979ef0cbd86e86fec4df895c60c22de50c24aabc3c62d760a1335b863e5490,phail/v1.0/dataset/rollouts/000000000000/000000000196/static.json,b53e9bdee87dd576dad710804aa233931ad12d9bc2c34798311216f577ab7c09,8
000000000197,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,right,right,1774628615099790858,2026-03-27,,phail/v1.0/dataset/rollouts/000000000000/000000000197/meta.json,cc9f6bf5eb3cfd86bfce9f9baedb69ada4c9425cd5c680f5d07a4a7f812b0b5b,phail/v1.0/dataset/rollouts/000000000000/000000000197/static.json,e4af5529ba1a903ebc75b7375386f1aed097edfc568fd2e1bc2591b927e4c2b2,8
000000000198,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,left,right,1774628898335127676,2026-03-27,,phail/v1.0/dataset/rollouts/000000000000/000000000198/meta.json,9ef88aadedcaec461063f8202ac7dbad16e1826957ee120ed790ae72cf8c13a0,phail/v1.0/dataset/rollouts/000000000000/000000000198/static.json,2bb4b56eced3718e143ecc5d255f96cc6abcfd20db744f5052bdfcab3e111af8,8
000000000199,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,left,left,1774630072463893769,2026-03-27,,phail/v1.0/dataset/rollouts/000000000000/000000000199/meta.json,4d2c7d3d9992a74af8e314ec073e17ed25f4d3365174fb71bc329a926def74a6,phail/v1.0/dataset/rollouts/000000000000/000000000199/static.json,67ef3374c61b8ceb614e61be13a6c8613a386e2f6fae561db6963913eeb4459c,8
000000000200,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,right,left,1774764897795275025,2026-03-29,,phail/v1.0/dataset/rollouts/000000000000/000000000200/meta.json,586841bc536eb193b1f38de77098dc41c75b9053aff63dd53b4561b003d42b6e,phail/v1.0/dataset/rollouts/000000000000/000000000200/static.json,8bd1c9d60d0000ba9fec96e8fc7c0db94734825f0961109804551e370d625014,8
